Names,isMale,isFemale
ΑΤΡΟΜΗΤΟΣ,1,0
ΑΥΓΕΡΙΝΟΣ,1,0
ΑΥΓΗ,1,0
ΑΥΓΗΤΑΣ,1,0
ΑΥΓΟΥΣΤΙΝΟΣ,1,0
ΑΥΓΟΥΣΤΟΣ,1,0
ΑΥΞΕΝΤΙΟΣ,1,0
ΑΥΤΑΝΤΙΛ,1,0
ΑΦΕΝΤΟΥΛΗΣ,1,0
ΑΦΖΑΛ,1,0
ΑΦΟΝΙΑ,1,0
ΑΦΡΙΜ,1,0
ΑΦΡΟΔΙΤΗ,1,0
ΑΦΤΑΝΤΙΛ,1,0
ΑΧΙΛΕΑΣ,1,0
ΑΧΙΛΕΥΣ,1,0
ΑΧΙΛΛΕΑΣ,1,0
ΑΧΙΛΛΕΑΣΑΛΕΞΑΝΔΡΟΣ,1,0
ΑΧΙΛΛΕΥΣ,1,0
ΑΧΙΛΛΛΕΑΣ,1,0
ΑΧΙΛΛΛΕΥΣ,1,0
ΑΧΜΕΝΤ,1,0
ΑΧΜΕΤ,1,0
ΒΑΓΑΡΣΑΚ,1,0
ΒΑΓΓΕΛ,1,0
ΒΑΓΓΕΛΑΚΗΣ,1,0
ΒΑΓΓΕΛΗΣ,1,0
ΒΑΓΓΟΥΣ,1,0
ΒΑΓΙΑΝΗΣ,1,0
ΒΑΓΚΑΝ-ΑΛΕΞΑΝΔΡΟΣ,1,0
ΒΑΓΚΕΛ,1,0
ΒΑΖΑ,1,0
ΒΑΗΣ,1,0
ΒΑΙΑ,1,0
ΒΑΙΑΝΟΣ,1,0
ΒΑΙΟΣ,1,0
ΒΑΙΟΣΑΝΔΡΕΑΣ,1,0
ΒΑΙΟΣΟΡΕΣΤΗΣ,1,0
ΒΑΙΤΣΗΣ,1,0
ΒΑΚΧΤΑΝΓΚ,1,0
ΒΑΛΑΝΤΗΣ,1,0
ΒΑΛΑΝΤΙΟΣ,1,0
ΒΑΛΑΣΗΣ,1,0
ΒΑΛΑΣΗΣ-ΠΑΡΑΣΚΕΥΑΣ,1,0
ΒΑΛΑΣΙΟΣ,1,0
ΒΑΛΕΝΤ,1,0
ΒΑΛΕΝΤΙΝ,1,0
ΒΑΛΕΝΤΙΝΑ,1,0
ΒΑΛΕΝΤΙΝΗ,1,0
ΒΑΛΕΝΤΙΝΟΣ,1,0
ΒΑΛΕΝΤΙΟΣ,1,0
ΒΑΛΕΡΙ,1,0
ΒΑΛΕΡΙΑΝ,1,0
ΒΑΛΕΡΙΙ,1,0
ΒΑΛΕΡΙΟΣ,1,0
ΒΑΛΙΚΟ,1,0
ΒΑΛΙΚΟΣ,1,0
ΒΑΛΝΤΕΤ,1,0
ΒΑΛΣΑΜΑΚΗΣ,1,0
ΒΑΛΣΑΜΑΣ,1,0
ΒΑΛΣΑΜΗΣ,1,0
ΒΑΛΤΕΡ,1,0
ΒΑΛΤΡΑΟΥΤ,1,0
ΒΑΝΓΚΕΛ,1,0
ΒΑΝΓΚΟΥΣ,1,0
ΒΑΝΙΑΣ,1,0
ΒΑΝΤΗΜ,1,0
ΒΑΝΤΙΜ,1,0
ΒΑΡΒΑΡΑ,1,0
ΒΑΡΒΟΥΝΗΣ,1,0
ΒΑΡΔΗΣ,1,0
ΒΑΡΛΑΜ,1,0
ΒΑΡΝΤΑΝ,1,0
ΒΑΡΝΤΓΚΕΣ,1,0
ΒΑΡΟΥΖΑΝ,1,0
ΒΑΡΣΑΜΗΣ,1,0
ΒΑΡΥΤΙΜΟ,1,0
ΒΑΡΥΤΙΜΟΣ,1,0
ΒΑΣΑΙΛΙΚΗ,1,0
ΒΑΣΙΛ,1,0
ΒΑΣΙΛΑΙΟΣ,1,0
ΒΑΣΙΛΑΚ,1,0
ΒΑΣΙΛΑΚΗ,1,0
ΒΑΣΙΛΑΚΗΣ,1,0
ΒΑΣΙΛΕ,1,0
ΒΑΣΙΛΕΙΑ,1,0
ΒΑΣΙΛΕΙΟ,1,0
ΒΑΣΙΛΕΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣΕΜΜΑΝΟΥΗΛ,1,0
ΒΑΣΙΛΕΙΟΣΑΡΓΥΡΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣΑΡΙΣΤΟΤΕΛΗΣ,1,0
ΒΑΣΙΛΕΙΟΣΒΗΣΣΑΡΙΩΝ,1,0
ΒΑΣΙΛΕΙΟΣΓΟΥΙΛΙΑΜ,1,0
ΒΑΣΙΛΕΙΟΣΔΗΜΗΤΡΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣΙΩΑΝΝΗΣ,1,0
ΒΑΣΙΛΕΙΟΣΚΩΝΣΤΑΝΤΙΝ,1,0
ΒΑΣΙΛΕΙΟΣΝΙΚΟΛΑΟΣ,1,0
ΒΑΣΙΛΕΙΟΣΠΑΝΑΓΙΩΤΗΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΑΧΙΛΛΕΥΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΒΑΣΙΛΕΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΔΗΜΗΤΡΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΜΑΡΙΟΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΠΑΝΑΓΙΩΤΗΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΤΑΞΙΑΡΧΗΣ,1,0
ΒΑΣΙΛΕΙΟΣ-ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1,0
ΒΑΣΙΛΗΣ,1,0
ΒΑΣΙΛΙ,1,0
ΒΑΣΙΛΙΕΟΣ,1,0
ΒΑΣΙΛΙΚΑ,1,0
ΒΑΣΙΛΙΚΗ,1,0
ΒΑΣΚΑ,1,0
ΒΑΣΚΕ,1,0
ΒΑΤΣΑΓΚΑΝ,1,0
ΒΑΧΑΝ,1,0
ΒΑΧΕΤΤΙΝ,1,0
ΒΑΧΤΑΝ,1,0
ΒΑΧΤΑΝΓΚ,1,0
ΒΑΧΤΑΝΓΚΙ,1,0
ΒΕΓΚΙΜ,1,0
ΒΕΙΖ,1,0
ΒΕΙΜΙΝ,1,0
ΒΕΙΣΕΛ,1,0
ΒΕΛΑΝΤΙΜΙΡ,1,0
ΒΕΛΕΡΕΦΟΝΤΗΣ,1,0
ΒΕΛΙΚΟ,1,0
ΒΕΛΙΣΣΑΡΙΟ,1,0
ΒΕΛΙΣΣΑΡΙΟΣ,1,0
ΒΕΛΙΣΣΑΡΙΟΣΓΕΩΡΓΙΟΣ,1,0
ΒΕΛΛΙΟΣ,1,0
ΒΕΛΛΙΟΣ-ΑΔΑΜ,1,0
ΒΕΝΑΜΙΟ,1,0
ΒΕΝΕΑΜΙΝ,1,0
ΒΕΝΕΔΙΚΤΟΣ,1,0
ΒΕΝΕΜΙΝ,1,0
ΒΕΝΕΡΑ,1,0
ΒΕΝΕΤΗΣ,1,0
ΒΕΝΕΤΙΑ,1,0
ΒΕΝΙΑΜΗΝ,1,0
ΒΕΝΙΑΜΙΝ,1,0
ΒΕΝΙΖΕΛΟΣ,1,0
ΒΕΝΙΩΤΗΣ,1,0
ΒΕΡΑ,1,0
ΒΕΡΓΗΣ,1,0
ΒΕΡΓΙΝΙΑ,1,0
ΒΕΡΓΚΙΝ,1,0
ΒΕΡΓΟΣ,1,0
ΒΕΡΖΙΝ,1,0
ΒΕΡΝΑΡΔΟΣ,1,0
ΒΕΡΟ,1,0
ΒΕΡΟΝΙΚ,1,0
ΒΕΣΕΛΚΑ,1,0
ΒΕΣΠΑΣΙΑΝ-ΦΛ,1,0
ΒΕΧΑΠ,1,0
ΒΗΘΛΕΕΜ,1,0
ΒΗΣΣΑΡΙΩΝ,1,0
ΒΗΣΣΑΡΙΩΝ-ΣΠΥΡΙΔΩΝ,1,0
ΒΙΑΤΣΕΣΛΑΒ,1,0
ΒΙΚΕΝΤΙΟΣ,1,0
ΒΙΚΤΟΡ,1,0
ΒΙΚΤΩΡ,1,0
ΒΙΚΤΩΡΙΩΑΝΝΗΣ,1,0
ΒΙΚΤΩΡ-ΤΣΑΡΛΣ,1,0
ΒΙΚΤΩΡΑΣ,1,0
ΒΙΚΤΩΡΙΑ,1,0
ΒΙΛΚΟ,1,0
ΒΙΟΛΕΤΑ,1,0
ΒΙΟΡΕΛΗΣ,1,0
ΒΙΡΓΙΛΙΟΣ,1,0
ΒΙΤΑΛΗΣ,1,0
ΒΙΤΑΛΙ,1,0
ΒΙΤΑΛΙΟΣ,1,0
ΒΙΤΑΛΙΣ,1,0
ΒΙΤΟΡ,1,0
ΒΙΤΟΡΕ,1,0
ΒΛΑΔΗΜΗΡΟΣ,1,0
ΒΛΑΔΗΜΙΡ,1,0
ΒΛΑΔΙΜΗΡ,1,0
ΒΛΑΔΙΜΗΡΟΣ,1,0
ΒΛΑΝΤΙΜΕΡ,1,0
ΒΛΑΝΤΙΜΗΡ,1,0
ΒΛΑΝΤΙΜΙΡ,1,0
ΒΛΑΝΤΙΣΛΑΒ,1,0
ΒΛΑΝΤΙΤΣΛΑΒ,1,0
ΒΛΑΣΗΣ,1,0
ΒΛΑΣΙΑ,1,0
ΒΛΑΣΙΟΣ,1,0
ΒΛΑΣΙΟΣ-ΒΥΡΩΝ,1,0
ΒΛΑΣΙΟΣ-ΡΑΦΑΗΛ,1,0
ΒΛΑΧΟΣ,1,0
ΒΛΕΡΙΜ,1,0
ΒΛΗΔΙΜΗΡΟΣ,1,0
ΒΟΛΚΑΝ,1,0
ΒΟΛΟΝΤΙΑ,1,0
ΒΟΛΦΓΚΑΝΓΚ,1,0
ΒΟΥΓΙΑΡ,1,0
ΒΟΥΛΤΣΟΣ,1,0
ΒΡΑΣΙΔΑΣ,1,0
ΒΡΑΧΙΩΛΗ,1,0
ΒΡΑΧΙΩΝΗΣ,1,0
ΒΡΟΥΙΡ,1,0
ΒΣΙΛΕΙΟΣ,1,0
ΒΥΡΩΝ,1,0
ΒΥΡΩΝΣΤΑΥΡΟΣ,1,0
ΒΥΡΩΝ-ΡΑΦΑΗΛ,1,0
ΒΥΡΩΝΑΣ,1,0
ΒΥΡΩΝΑΣ-ΑΓΓΕΛΟΣ,1,0
ΓΑΒΡΗΙΛ,1,0
ΓΑΒΡΙΕΛΑ,1,0
ΓΑΒΡΙΕΛΟΣ,1,0
ΓΑΒΡΙΗΛ,1,0
ΓΑΒΡΙΗΛΔΗΜΗΤΡΙΟΣ,1,0
ΓΑΙΚ,1,0
ΓΑΙΤΑΝΗΣ,1,0
ΓΑΙΤΑΝΟ,1,0
ΓΑΙΤΑΝΟΣ,1,0
ΓΑΛΑΚΤΙΩΝ,1,0
ΓΑΛΗΝΗ,1,0
ΓΑΡΙΚ,1,0
ΓΑΡΟΦΑΛΛΟΣ,1,0
ΓΑΡΥΦΑΛΛΙΑ,1,0
ΓΑΡΥΦΑΛΛΟΣ,1,0
ΓΑΡΥΦΑΛΟΣ,1,0
ΓΑΣΑΝ,1,0
ΓΑΤΤΑΣ-ΚΩΝΣΤΑΝΤΙΝΟΣ,1,0
ΓΕΖΙΜ,1,0
ΓΕΝΑΔΙ,1,0
ΓΕΝΑΔΙΟΣ,1,0
ΓΕΝΝΑΔΙΟΣ,1,0
ΓΕΝΝΟΒΕΦΑ,1,0
ΓΕΝΣΙ,1,0
ΓΕΝΤΙ,1,0
ΓΕΝΤΙΑΝ,1,0
ΓΕΡΑΚΗΣ,1,0
ΓΕΡΑΚΙΝΑ,1,0
ΓΕΡΑΛΝΤΙ,1,0
ΓΕΡΑΣ,1,0
ΓΕΡΑΣΙΜΟ,1,0
ΓΕΡΑΣΙΜΟΣ,1,0
ΓΕΡΑΣΙΜΟΣ-ΓΕΘΩΝ,1,0
ΓΕΡΒΑΣΙΟΣ,1,0
ΓΕΡΜΑΝΟΣ,1,0
ΓΕΣΘΗΜΑΝΗ,1,0
ΓΕΣΟΥ,1,0
ΓΕΤΜΙΡ,1,0
ΓΕΩΓΙΟΣ,1,0
ΓΕΩΓΡΙΟΣ,1,0
ΓΕΩΡΓΑΚΗΣ,1,0
ΓΕΩΡΓΙ,1,0
ΓΕΩΡΓΙΑ,1,0
ΓΕΩΡΓΙΙΟΣ,1,0
ΓΕΩΡΓΙΟ,1,0
ΓΕΩΡΓΙΟΣ,1,0
ΓΕΩΡΓΙΟΣΧΡΗΣΤΟΣ,1,0
ΓΕΩΡΓΙΟΣΑΛΕΞΗΣ,1,0
ΓΕΩΡΓΙΟΣΑΡΣΕΝΙΟΣ,1,0
ΓΕΩΡΓΙΟΣΒΑΡΘΟΛΟΜΑΙΟΣ,1,0
ΓΕΩΡΓΙΟΣΓΕΡΑΣΙΜΟΣ,1,0
ΓΕΩΡΓΙΟΣΕΚΤΩΡ,1,0
ΓΕΩΡΓΙΟΣΕΜΜΑΝΟΥΗΛ,1,0
ΓΕΩΡΓΙΟΣΚΩΝΣΤΑΝΤΙΝΟΣ,1,0
ΓΕΩΡΓΙΟΣΜΑΡΙΟΣ,1,0
ΓΕΩΡΓΙΟΣΜΙΧΑΗΛ,1,0
ΓΕΩΡΓΙΟΣΜΟΣΧΟΣ,1,0
ΓΕΩΡΓΙΟΣΝΕΚΤΑΡΙΟΣ,1,0
ΓΕΩΡΓΙΟΣΝΙΚΟΛΑΟΣ,1,0
ΓΕΩΡΓΙΟΣΠΑΝΑΓΙΩΤΗΣ,1,0
ΓΕΩΡΓΙΟΣΠΑΝΤΕΛΕΗΜΩΝ,1,0
ΓΕΩΡΓΙΟΣΠΑΝΤΕΛΕΩΝ,1,0
ΓΕΩΡΓΙΟΣΠΑΝΤΕΛΗΣ,1,0
ΓΕΩΡΓΙΟΣΠΕΡΙΑΝΔΡΟΣ,1,0
ΓΕΩΡΓΙΟΣΡΑΦΑΗΛ,1,0
ΓΕΩΡΓΙΟΣΦΡΑΓΚΙΣΚΟΣ,1,0
ΓΕΩΡΓΙΟΣΧΡΗΣΤΟΣ,1,0
ΓΕΩΡΓΙΟΣΧΡΥΣΟΒΑΛΑΝΤΗΣ,1,0
ΓΕΩΡΓΙΟΣ-ΑΝΑΡΓΥΡΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΑΝΤΩΝΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΓΕΡΒΑΣΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΓΡΗΓΟΡΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΔΙΟΝΥΣΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΘΕΟΔΟΣΗΣ-ΓΙ,1,0
ΓΕΩΡΓΙΟΣ-ΘΕΟΦΥΛΑΚΤΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΙΩΑΝΝΙΚΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΚΛΕΑΝΘΗΣ,1,0
ΓΕΩΡΓΙΟΣ-ΚΩΝΣΤΑΝΤΙΝΟ,1,0
ΓΕΩΡΓΙΟΣ-ΚΩΝΣΤΑΝΤΙΝΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΛΟΥΚΑΣ,1,0
ΓΕΩΡΓΙΟΣ-ΜΑΡΙΟΣ,1,0
ΓΕΩΡΓΙΟΣ-Ν,1,0
ΓΕΩΡΓΙΟΣ-ΝΙΚΟΛΑΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΠΑΝΑΓΙΩΤΗΣ,1,0
ΓΕΩΡΓΙΟΣ-ΡΑΦΑΗΛ,1,0
ΓΕΩΡΓΙΟΣ-ΣΚΑΡΛΑΤΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΣΤΕ,1,0
ΓΕΩΡΓΙΟΣ-ΤΙΜΟΘΕΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΧΑΡΑΛΑΜΠΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΧΡΗΣΤΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΧΡΙΣΤΟΦΟΡΟΣ,1,0
ΓΕΩΡΓΙΟΣ-ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1,0
ΓΕΩΡΓΙΟΥ,1,0
ΓΕΩΡΓΙΣ,1,0
ΓΕΩΡΓΙΩΣ,1,0
ΓΕΩΡΓΟ,1,0
ΓΕΩΡΓΟΣ,1,0
ΓΕΩΡΓΣΕΝΤΕ,1,0
ΓΕΩΡΙΟΣ,1,0
ΓΙΑ,1,0
ΓΙΑΒΟΥΖ,1,0
ΓΙΑΓΚΟΣ,1,0
ΓΙΑΚΗΣ,1,0
ΓΙΑΚΟΥΜΗΣ,1,0
ΓΙΑΚΟΥΠ,1,0
ΓΙΑΚΟΥΣΕΒ,1,0
ΓΙΑΝ,1,0
ΓΙΑΝΑΚ,1,0
ΓΙΑΝΙ,1,0
ΓΙΑΝΙΣ,1,0
ΓΙΑΝΝΑ,1,0
ΓΙΑΝΝΑΚΗ,1,0
ΓΙΑΝΝΑΚΗΣ,1,0
ΓΙΑΝΝΑΚΙ,1,0
ΓΙΑΝΝΑΚΟΣ,1,0
ΓΙΑΝΝΗ,1,0
ΓΙΑΝΝΗΣ,1,0
ΓΙΑΝΝΟΣ,1,0
ΓΙΑΝΝΟΥΛΑ,1,0
ΓΙΑΝΝΟΥΛΗΣ,1,0
ΓΙΑΟΥΖ,1,0
ΓΙΑΡΟΣΛΑΒ,1,0
ΓΙΑΣΑΡ,1,0
ΓΙΑΣΕΜΗΣ,1,0
ΓΙΑΣΕΣΝΙ,1,0
ΓΙΑΧΓΙΑ,1,0
ΓΙΑΧΙΑ,1,0
ΓΙΕΖΗ,1,0
ΓΙΕΝΤΙΡΕ,1,0
ΓΙΕΡΑΜ,1,0
ΓΙΕΤΝΟΡ,1,0
ΓΙΛΜΑΣ,1,0
ΓΙΟΒΑΝ,1,0
ΓΙΟΖΕ,1,0
ΓΙΟΛΙΓΙΑΝ,1,0
ΓΙΟΝΙΑΝ,1,0
ΓΙΟΡΓΑΚ,1,0
ΓΙΟΡΓΙ,1,0
ΓΙΟΡΓΚΟ,1,0
ΓΙΟΡΝΤΑΝ,1,0
ΓΙΟΣΕΦ,1,0
ΓΙΟΥΒΑΝΤΣΙΟΣ,1,0
ΓΙΟΥΛΙΑΝ,1,0
ΓΙΟΥΛΙΣ,1,0
ΓΙΟΥΝΑΝΗΛΙΑΣ,1,0
ΓΙΟΥΝΟΥΣ,1,0
ΓΙΟΥΡ,1,0
ΓΙΟΥΡΑ,1,0
ΓΙΟΥΡΓΚΕΝ,1,0
ΓΙΟΥΡΗ,1,0
ΓΙΟΥΡΙ,1,0
ΓΙΟΥΡΙΚ,1,0
ΓΙΟΥΡΙΥ,1,0
ΓΙΟΥΣΕΦ,1,0
ΓΙΟΥΣΟΥΦ,1,0
ΓΙΟΥΣΤΙΝ,1,0
ΓΙΟΥΤΖΙΝ,1,0
ΓΙΟΥΤΣΕΛ,1,0
ΓΙΧΑΟ,1,0
ΓΙΩΡΓΑΚ,1,0
ΓΙΩΡΓΑΚΗ,1,0
ΓΙΩΡΓΗ,1,0
ΓΙΩΡΓΙ,1,0
ΓΙΩΡΓΙΟΣ,1,0
ΓΙΩΡΓΚΙ,1,0
ΓΙΩΡΓΟ,1,0
ΓΙΩΡΓΟΣ,1,0
ΓΚΑΓΙΑΝΕ,1,0
ΓΚΑΓΚΙΚ,1,0
ΓΚΑΓΚΟ,1,0
ΓΚΑΖΙΜ,1,0
ΓΚΑΖΜΙΡ,1,0
ΓΚΑΖΜΟΡ,1,0
ΓΚΑΙΚ,1,0
ΓΚΑΚΗΣ,1,0
ΓΚΑΛΑΜΠ,1,0
ΓΚΑΛΙΝ,1,0
ΓΚΑΛΙΝΑ,1,0
ΓΚΑΜΛΕΤ,1,0
ΓΚΑΜΠΙ,1,0
ΓΚΑΜΠΡΙΕΛ,1,0
ΓΚΑΝΙ,1,0
ΓΚΑΡΕΓΚΙΝ,1,0
ΓΚΑΡΙ,1,0
ΓΚΑΡΝΙΚ,1,0
ΓΚΑΣΣΑΝ,1,0
ΓΚΕΒΟΡΓΚ,1,0
ΓΚΕΒΟΡΚ,1,0
ΓΚΕΖΙΜ,1,0
ΓΚΕΛΑ,1,0
ΓΚΕΛΑΚΗΣ,1,0
ΓΚΕΛΑΣ,1,0
ΓΚΕΝΡΙΧ,1,0
ΓΚΕΝΣΙ,1,0
ΓΚΕΝΤΙΑΝ,1,0
ΓΚΕΝΤΣΙ,1,0
ΓΚΕΟΡΓΚΕ,1,0
ΓΚΕΟΡΓΚΙ,1,0
ΓΚΕΟΡΓΚΙΕΦ,1,0
ΓΚΕΡΑΛΝΤ,1,0
ΓΚΕΡΑΛΝΤΟ,1,0
ΓΚΕΡΑΝΤ,1,0
ΓΚΕΡΑΡΝΤ,1,0
ΓΚΕΡΓΚΗ,1,0
ΓΚΕΡΓΚΗΣ,1,0
ΓΚΕΡΓΚΙ,1,0
ΓΚΕΡΙ,1,0
ΓΚΕΡΛΙΝΤ,1,0
ΓΚΕΡΜΑΝ,1,0
ΓΚΕΡΝΤ-ΑΡΝΟ,1,0
ΓΚΕΡΝΤΙ,1,0
ΓΚΕΡΝΤΙΑΝ,1,0
ΓΚΕΡΣΙΟΝ,1,0
ΓΚΕΡΧΑΡΝΤ,1,0
ΓΚΕΣΙΜ,1,0
ΓΚΕΤΑΣ,1,0
ΓΚΕΤΤΑΣ,1,0
ΓΚΕΩΡΓΚΙ,1,0
ΓΚΖΕΓΚΟΣ,1,0
ΓΚΙΑ,1,0
ΓΚΙΒΙ,1,0
ΓΚΙΕΛΟΣΙ,1,0
ΓΚΙΕΝΤΣΙ,1,0
ΓΚΙΕΡΓΚΙ,1,0
ΓΚΙΝΤΣΟΣ,1,0
ΓΚΙΟΡΓΚΙ,1,0
ΓΚΙΟΥΛΟΥΜΣΕΡ,1,0
ΓΚΙΟΥΛΣΕΡ,1,0
ΓΚΙΟΥΛΧΑΝ,1,0
ΓΚΙΟΥΝΑΗ,1,0
ΓΚΙΟΥΝΑΙ,1,0
ΓΚΙΟΥΝΕΡ,1,0
ΓΚΙΟΥΡΑΜ,1,0
ΓΚΛΕΤΖΟΝ,1,0
ΓΚΟΓΚΙ,1,0
ΓΚΟΛΑΜΠ,1,0
ΓΚΟΡ,1,0
ΓΚΟΡΓΚΟ,1,0
ΓΚΟΡΗΣ,1,0
ΓΚΟΥΕΡΓΚΟΥΙ,1,0
ΓΚΟΥΛΑΜ-ΣΑΚΙ,1,0
ΓΚΟΥΜΠΑΤ,1,0
ΓΚΟΥΡΑΜ,1,0
ΓΚΟΥΡΑΜΙ,1,0
ΓΚΟΥΡΗ,1,0
ΓΚΟΥΡΣΕΛ,1,0
ΓΚΡΕΜΕΣΛΑΒ,1,0
ΓΚΡΙΓΚΟΡΙ,1,0
ΓΟΡΑΝ,1,0
ΓΟΥΑΝΞΙΝ,1,0
ΓΟΥΑΝΤΖΙΕ,1,0
ΓΟΥΕΝ,1,0
ΓΟΥΙΛΙΑΜ-ΡΟΜΠΕΡΤ,1,0
ΓΟΥΛΙΕΛΜΟΣ,1,0
ΓΟΥΡΙ,1,0
ΓΟΥΣΙΚΟΣ,1,0
ΓΡΑΜΜΑΤΙΚΗ,1,0
ΓΡΑΜΜΑΤΩ,1,0
ΓΡΑΜΜΕΝΟΣ,1,0
ΓΡΗΓΟΡ,1,0
ΓΡΗΓΟΡΗΣ,1,0
ΓΡΗΓΟΡΗΣ-ΧΡΗΣΤΟΣ,1,0
ΓΡΗΓΟΡΙΟ,1,0
ΓΡΗΓΟΡΙΟΣ,1,0
ΓΡΗΓΟΡΙΟΣ-,1,0
ΓΡΗΓΟΡΝ,1,0
ΓΡΙΓΟΡ,1,0
ΓΩΡΓΙΟΣ,1,0
ΔΑΒΙΔ,1,0
ΔΑΓΚΛΗΣ,1,0
ΔΑΛΚΙΡΑΝ,1,0
ΔΑΜΑΣΚΗΝΗ,1,0
ΔΑΜΑΣΚΟΣ,1,0
ΔΑΜΙΑΝΟΣ,1,0
ΔΑΜΩΝ,1,0
ΔΑΝΙΗΛ,1,0
ΔΑΡΙΟΣΔΗΜΗΤΡΙΟΣ,1,0
ΔΑΡΙΩΝ,1,0
ΔΑΥΙΔ,1,0
ΔΑΦΝΗ,1,0
ΔΑΦΝΗΣ,1,0
ΔΓΗΜΗΤΡΙΟΣ,1,0
ΔΕΜΗΣ,1,0
ΔΕΣΠΟΙΝΑ,1,0
ΔΕΣΠΟΙΝΑΗΣΑΙΑ,1,0
ΔΕΤΖΙΑ,1,0
ΔΗΜΑΚΗΣ,1,0
ΔΗΜΑΚΟΣ,1,0
ΔΗΜΑΣΗΣ,1,0
ΔΗΜΗΡΙΟΣ,1,0
ΔΗΜΗΤΕΡ,1,0
ΔΗΜΗΤΗΣ,1,0
ΔΗΜΗΤΙΟΣ,1,0
ΔΗΜΗΤΙΡΟΣ,1,0
ΔΗΜΗΤΡ,1,0
ΔΗΜΗΤΡΑ,1,0
ΔΗΜΗΤΡΑΚΗ,1,0
ΔΗΜΗΤΡΑΚΗΣ,1,0
ΔΗΜΗΤΡΕΙΟΣ,1,0
ΔΗΜΗΤΡΗ,1,0
ΔΗΜΗΤΡΗΣ,1,0
ΔΗΜΗΤΡΗΣ-ΜΙΧΑΙ,1,0
ΔΗΜΗΤΡΙ,1,0
ΔΗΜΗΤΡΙΑΔΗΣ,1,0
ΔΗΜΗΤΡΙΟ,1,0
ΔΗΜΗΤΡΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣΔΑΒΙΔ,1,0
ΔΗΜΗΤΡΙΟΣΕΠΑΜΕΙΝΩΝΔΑΣ,1,0
ΔΗΜΗΤΡΙΟΣΕΥΣΤΡΑΤΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣΗΛΙΑΣ,1,0
ΔΗΜΗΤΡΙΟΣΘΕΟΦΑΝΗΣ,1,0
ΔΗΜΗΤΡΙΟΣΙΩΑΚΕΙΜ,1,0
ΔΗΜΗΤΡΙΟΣΚΥΡΙΑΚΟΣ,1,0
ΔΗΜΗΤΡΙΟΣΠΕΤΡΟΣ,1,0
ΔΗΜΗΤΡΙΟΣΣΤΑΥΡΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΑΒΕΡΚΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΒΙ,1,0
ΔΗΜΗΤΡΙΟΣ-ΓΕΩΡΓΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΕΛΕΥΘΕΡΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΖΑΧΑΡΙΑΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΗΛΙΑΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΙΣΙΔΩΡΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΙΩΑΝΝΗΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΝΕΚΤΑΡΙΟΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΟΡΦΕΑΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΠΑΝΑΓΙΩΤΗΣ,1,0
ΔΗΜΗΤΡΙΟΣ-ΦΑΙΔΩΝ,1,0
ΔΗΜΗΤΡΙΟΣ-ΦΙΛΙΠΠΟΣ,1,0
ΔΗΜΗΤΡΟΝΙΚΟΣ,1,0
ΔΗΜΗΤΡΟΣ,1,0
ΔΗΜΗΤΡΟΥΛΑ,1,0
ΔΗΜΟΚΡΑΤΗΣ,1,0
ΔΗΜΟΚΡΙΤΟΣ,1,0
ΔΗΜΟΚΩΣΤΑΣ,1,0
ΔΗΜΟΣ,1,0
ΔΗΜΟΣΘΕΝ,1,0
ΔΗΜΟΣΘΕΝΗΣ,1,0
