,index,Names,isMale
536,4973,ΑΝΘΙΑ,0
537,402,ΑΝΘΙΜΟΣ,1
538,4974,ΑΝΘΙΠΠΗ,0
539,4975,ΑΝΘΙΣΑ,0
540,4976,ΑΝΘΙΤΣΑ,0
541,4977,ΑΝΘΟΔΕΣΜΗ,0
542,403,ΑΝΘΟΥΛΑ,1
543,4979,ΑΝΘΟΥΛΑΣΥΓΚΛΗΤΙΚΗ,0
544,4980,ΑΝΘΟΥΛΑΧΡΙΣΤΙΝΑ,0
545,4983,ΑΝΘΟΥΛΙΑ,0
546,4984,ΑΝΘΟΥΛΛΑ,0
547,4985,ΑΝΘΟΥΣΑ,0
548,404,ΑΝΘΥΜΟΣ,1
549,4986,ΑΝΙΑ,0
550,4987,ΑΝΙΕΖΑ,0
551,4988,ΑΝΙΕΛΑ,0
552,4989,ΑΝΙΕΤΑ,0
553,4991,ΑΝΙΚΑ,0
554,4990,ΑΝΙΚΝΤΕΝΙΖΥΒΟΝ,0
555,405,ΑΝΙΚΟ,1
556,4992,ΑΝΙΚΟ,0
557,4993,ΑΝΙΛΑ,0
558,4994,ΑΝΙΛΝΤΑ,0
559,406,ΑΝΙΝΑΣ,1
560,4995,ΑΝΙΝΤΑ,0
561,4996,ΑΝΙΣΑ,0
562,4997,ΑΝΙΣΙΑ,0
563,4998,ΑΝΙΤΑ,0
564,4999,ΑΝΙΤΣΑ,0
565,5000,ΑΝΙΤΣΚΑ,0
566,5001,ΑΝΚΑ,0
567,5002,ΑΝΚΕΛΑ,0
568,5003,ΑΝΚΟΥΤΑ,0
569,5004,ΑΝΝ,0
570,5009,ΑΝΝΑΑΙΚΑΤΕΡΙΝΗ,0
571,5010,ΑΝΝΑΓΕΩΡΓΙΑ,0
572,5011,ΑΝΝΑΔΕΣΠΟΙΝΑ,0
573,5041,ΑΝΝΑΝΘΗ,0
574,5042,ΑΝΝΑΝΙΑΣ,0
575,5013,ΑΝΝΑΟΡΘΟΔΟΞΙΑ,0
576,5014,ΑΝΝΑΠΑΡΘΕΝΑ,0
577,5006,ΑΝΝΑΡΑΦΑΕΛΑ,0
578,5015,ΑΝΝΑΡΟΔΑΜΑ,0
579,5016,ΑΝΝΑΣΟΦΙΑ,0
580,5017,ΑΝΝΑΦΩΤΕΙΝΗ,0
581,5043,ΑΝΝΕΤΑ,0
582,5044,ΑΝΝΗ,0
583,5045,ΑΝΝΙΚΑ,0
584,5046,ΑΝΝΙΤΑ,0
585,5047,ΑΝΝΙΤΣΑ,0
586,5048,ΑΝΝΟΥΔΑ,0
587,5049,ΑΝΝΟΥΛΑ,0
588,5050,ΑΝΝΥ,0
589,5051,ΑΝΟΙΞΗ,0
590,5052,ΑΝΟΙΞΙΑ,0
591,5053,ΑΝΟΙΞΙΟΥΔΑ,0
592,5054,ΑΝΟΙΞΟΥΔΑ,0
593,5055,ΑΝΟΙΞΟΥΛΑΡΩΞΑΝΗ,0
594,5056,ΑΝΟΡΙΑ,0
595,5019,ΑΝΟΥΛ,0
596,5057,ΑΝΟΥΣ,0
597,5058,ΑΝΟΥΣΙΑ,0
598,408,ΑΝΡΔΙΑΝΝΑ,1
599,409,ΑΝΡΕΑΣ,1
600,5059,ΑΝΡΙΑΝΑ,0
601,5060,ΑΝΤΑΡΑΜ,0
602,410,ΑΝΤΕΛ,1
603,5061,ΑΝΤΕΛΑ,0
604,5062,ΑΝΤΕΛΑΙΝΤΑ,0
605,5063,ΑΝΤΕΛΙ,0
606,5064,ΑΝΤΕΛΙΝΑ,0
607,411,ΑΝΤΕΜ,1
608,5065,ΑΝΤΕΝΑΙΝΤΑ,0
609,412,ΑΝΤΖΕΙ,1
610,5069,ΑΝΤΖΕΛΕΛΑ,0
611,5070,ΑΝΤΖΕΛΙΚΑ,0
612,413,ΑΝΤΖΕΛΙΝ,1
613,5071,ΑΝΤΖΕΛΙΝΑ,0
614,414,ΑΝΤΖΕΛΟΣ,1
615,5072,ΑΝΤΖΕΡΑ,0
616,5073,ΑΝΤΙ,0
617,415,ΑΝΤΙ,1
618,416,ΑΝΤΙΓΟΝΗ,1
619,5075,ΑΝΤΙΓΟΝΗΧΡΙΣΤΙΝΑ,0
620,5076,ΑΝΤΙΚΛΕΙΑ,0
621,5077,ΑΝΤΙΚΛΗ,0
622,417,ΑΝΤΙΜΠ,1
623,418,ΑΝΤΙΝΟΝ,1
624,419,ΑΝΤΙΟΛ,1
625,420,ΑΝΤΙΟΛΑΡΗΣ,1
626,5078,ΑΝΤΙΟΠΗ,0
627,421,ΑΝΤΙΠΑΤΡΟΣ,1
628,422,ΑΝΤΙΣΣΕΙ,1
629,424,ΑΝΤΛ,1
630,425,ΑΝΤΝΑΝ,1
631,5079,ΑΝΤΟΑΝΕΤΑ,0
632,426,ΑΝΤΟΝ,1
633,5080,ΑΝΤΟΝΕΛΑ,0
634,5081,ΑΝΤΟΝΕΤΑ,0
635,3012,ΑΝΤΟΝΙ,1
636,5082,ΑΝΤΟΝΙΝΑ,0
637,427,ΑΝΤΟΝΙΣ,1
638,428,ΑΝΤΟΥΑΝ,1
639,5083,ΑΝΤΟΥΑΝΕΤΑ,0
640,5084,ΑΝΤΟΥΑΝΕΤΤΑ,0
641,429,ΑΝΤΟΥΕΛ,1
642,430,ΑΝΤΡΑΝΙΚ,1
643,431,ΑΝΤΡΕΑ,1
644,5085,ΑΝΤΡΕΑΝΑ,0
645,432,ΑΝΤΡΕΑΤΙΚ,1
646,434,ΑΝΤΡΙΑΝ,1
647,5086,ΑΝΤΡΙΑΝΑ,0
648,435,ΑΝΤΡΙΑΝΟ,1
649,436,ΑΝΤΡΙΑΤΙΚ,1
650,437,ΑΝΤΡΙΟΥ,1
651,438,ΑΝΤΡΟ,1
652,439,ΑΝΤΡΟΝΙΓΚ,1
653,5087,ΑΝΤΣΙ,0
654,440,ΑΝΤΥΠΑΣ,1
655,441,ΑΝΤΩΝ,1
656,5088,ΑΝΤΩΝΕΛΑ,0
657,5089,ΑΝΤΩΝΕΛΛΑ,0
658,5090,ΑΝΤΩΝΕΤΑ,0
659,5091,ΑΝΤΩΝΕΤΤΑ,0
660,442,ΑΝΤΩΝΗ,1
661,446,ΑΝΤΩΝΙΑ,1
662,5093,ΑΝΤΩΝΙΑΘΕΟΦΙΛΗ,0
663,5094,ΑΝΤΩΝΙΑΠΑΡΑΣΚΕΗ,0
664,5101,ΑΝΤΩΝΙΟΣ,0
665,448,ΑΝΤΩΝΙΟΣΜΑΡΙΟΣ,1
666,449,ΑΝΤΩΝΙΟΣΜΗΝΑΣ,1
667,450,ΑΝΤΩΝΙΟΣΜΙΧΑΗΛ,1
668,451,ΑΝΤΩΝΙΟΣΧΡΗΣΤΟΣ,1
669,5102,ΑΝΥΣΙΑ,0
670,5103,ΑΝΥΦΕ,0
671,5104,ΑΝΦΙΖΑ,0
672,5105,ΑΝΦΙΣΑ,0
673,458,ΑΞΙΩΤΗΣ,1
674,459,ΑΟΥΒΕΡΛΙΝ,1
675,461,ΑΟΥΝΙ,1
676,462,ΑΟΥΡΕΛ,1
677,5109,ΑΟΥΡΕΛΑ,0
678,5110,ΑΟΥΡΕΛΙΑ,0
679,463,ΑΟΥΡΕΛΙΟ,1
680,5111,ΑΟΥΡΟΡΑ,0
681,7767,ΑΠΑΡΕΣΙΝΤΑ,0
682,465,ΑΠΟΛΛΩΝΑΣ,1
683,466,ΑΠΟΣΤΟΛ,1
684,467,ΑΠΟΣΤΟΛΑΚΗΣ,1
685,5112,ΑΠΟΣΤΟΛΗ,0
686,468,ΑΠΟΣΤΟΛΗΣ,1
687,469,ΑΠΟΣΤΟΛΙΑ,1
688,5114,ΑΠΟΣΤΟΛΙΚΗ,0
689,5115,ΑΠΟΣΤΟΛΙΝΑ,0
690,5116,ΑΠΟΣΤΟΛΙΤΣΑ,0
691,470,ΑΠΟΣΤΟΛΟ,1
692,5117,ΑΠΟΣΤΟΛΟΣ,0
693,472,ΑΠΟΣΤΟΛΟΣΡΑΦΑΗΛ,1
694,473,ΑΠΟΣΤΟΛΟΣΧΡΗΣΤΟΣ,1
695,478,ΑΠΤΗ,1
696,479,ΑΠΤΟΥΛΑ,1
697,5118,ΑΡΑΒΕΛΑ,0
698,5119,ΑΡΑΒΕΛΛΑ,0
699,480,ΑΡΑΙΚ,1
700,481,ΑΡΑΚΕΛ,1
701,5120,ΑΡΑΚΣΙΑ,0
702,5121,ΑΡΑΛΙΑ,0
703,482,ΑΡΑΜ,1
704,5122,ΑΡΑΝΙΤΑ,0
705,5123,ΑΡΑΞΙΑ,0
706,483,ΑΡΑΡΑΤ,1
707,5124,ΑΡΓΙΟΛΑ,0
708,484,ΑΡΓΥΡΗΣ,1
709,5128,ΑΡΓΥΡΙΑ,0
710,5129,ΑΡΓΥΡΙΟΣ,0
711,5130,ΑΡΓΥΡΟΠΗ,0
712,486,ΑΡΓΥΡΩ,1
713,5133,ΑΡΓΥΡΩΕΛΠΙΣ,0
714,5134,ΑΡΓΥΡΩΘΕΟΔΩΡΑ,0
715,5135,ΑΡΓΥΡΩΜΑΡΙΝΑ,0
716,487,ΑΡΔΙΑΝ,1
717,5140,ΑΡΕΑΔΝΗ,0
718,488,ΑΡΕΝ,1
719,489,ΑΡΕΤΑΙΟΣ,1
720,490,ΑΡΕΤΗ,1
721,5142,ΑΡΕΤΗΚΥΡΙΑΚΗ,0
722,5143,ΑΡΕΤΗΠΑΡΑΣΚΕΥΗ,0
723,5146,ΑΡΖΕΤΑ,0
724,494,ΑΡΘΟΥΡΟΣ,1
725,495,ΑΡΙ,1
726,496,ΑΡΙΑΔΝΗ,1
727,5148,ΑΡΙΑΔΝΗΑΝΑΣΤΑΣΙ,0
728,497,ΑΡΙΑΝ,1
729,5151,ΑΡΙΑΝΑ,0
730,5152,ΑΡΙΑΝΔΗ,0
731,5153,ΑΡΙΑΝΘΗ,0
732,5154,ΑΡΙΘΕΛΕΙΑ,0
733,5155,ΑΡΙΝΑ,0
734,498,ΑΡΙΟΛ,1
735,5156,ΑΡΙΟΛΑ,0
736,499,ΑΡΙΣΤΑΡΧΟΣ,1
737,5157,ΑΡΙΣΤΕ,0
738,500,ΑΡΙΣΤΕΑ,1
739,501,ΑΡΙΣΤΕΙΔ,1
740,502,ΑΡΙΣΤΕΙΔΗ,1
741,504,ΑΡΙΣΤΕΙΔΗΣΙΩΑΚΕΙΜ,1
742,505,ΑΡΙΣΤΕΙΔΗΣΧΡΗΣΤΟΣ,1
743,5163,ΑΡΙΣΤΕΙΤΣΑ,0
744,5164,ΑΡΙΣΤΗ,0
745,508,ΑΡΙΣΤΗ,1
746,5165,ΑΡΙΣΤΗΚΩΝΣΤΑΝΤΙΝΑ,0
747,5166,ΑΡΙΣΤΙΑ,0
748,509,ΑΡΙΣΤΙΔΗ,1
749,510,ΑΡΙΣΤΙΔΗΣ,1
750,511,ΑΡΙΣΤΙΔΙ,1
751,512,ΑΡΙΣΤΟΒΟΥΛΟΣ,1
752,513,ΑΡΙΣΤΟΓΕΙΤΩΝ,1
753,514,ΑΡΙΣΤΟΓΕΝΗΣ,1
754,515,ΑΡΙΣΤΟΓΕΝΝΗΣ,1
755,516,ΑΡΙΣΤΟΔΗΜΟΣ,1
756,5167,ΑΡΙΣΤΟΖΩΗ,0
757,517,ΑΡΙΣΤΟΚΛΗΣ,1
758,5168,ΑΡΙΣΤΟΚΡΑΤ,0
759,518,ΑΡΙΣΤΟΚΡΑΤΗΣ,1
760,519,ΑΡΙΣΤΟΜΕΝΗΣ,1
761,5169,ΑΡΙΣΤΟΝΙΚΗ,0
762,520,ΑΡΙΣΤΟΣ,1
763,5170,ΑΡΙΣΤΟΣ,0
764,521,ΑΡΙΣΤΟΤΕ,1
765,522,ΑΡΙΣΤΟΤΕΛΗ,1
766,5171,ΑΡΙΣΤΟΤΕΛΗΣ,0
767,524,ΑΡΙΣΤΟΤΕΛΗΣΕΥΑΓ,1
768,5172,ΑΡΙΣΤΟΥΛΑ,0
769,528,ΑΡΙΦ,1
770,529,ΑΡΙΩΝ,1
771,5173,ΑΡΚΑΔΙΑ,0
772,530,ΑΡΚΑΔΙΟΣ,1
773,5174,ΑΡΚΙΛΕ,0
774,531,ΑΡΚΙΛΕΟ,1
775,532,ΑΡΜΑΝ,1
776,533,ΑΡΜΑΝΔ,1
777,537,ΑΡΜΑΝΗΣ,1
778,538,ΑΡΜΑΝΙ,1
779,5175,ΑΡΜΑΝΟΥΣ,0
780,539,ΑΡΜΑΝΤ,1
781,540,ΑΡΜΑΝΤΗ,1
782,541,ΑΡΜΑΝΤΟ,1
783,542,ΑΡΜΕΛΙΝΟ,1
784,543,ΑΡΜΕΝ,1
785,544,ΑΡΜΕΝΓΕΩΡΓΙΟΣ,1
786,5176,ΑΡΜΕΝΟΥΙ,0
787,545,ΑΡΜΙΑ,1
788,5177,ΑΡΜΙΝΕ,0
789,5178,ΑΡΜΠΑΝΑ,0
790,5179,ΑΡΜΠΕΝ,0
791,546,ΑΡΜΠΕΝ,1
792,547,ΑΡΜΠΙΟΝ,1
793,548,ΑΡΜΠΡΙ,1
794,549,ΑΡΝΑΛΝΤ,1
795,5180,ΑΡΝΙΣΑ,0
796,1082,ΑΡΝΟ,1
797,550,ΑΡΝΟΛΝΤ,1
798,551,ΑΡΝΤΑΝ,1
799,552,ΑΡΝΤΙΑΝ,1
800,5181,ΑΡΝΤΙΑΝΑ,0
801,553,ΑΡΟΝ,1
802,554,ΑΡΟΥΤΙΟΥΝ,1
803,5182,ΑΡΠΙΝΕ,0
804,5183,ΑΡΡΕΑ,0
805,556,ΑΡΡΕΝΑ,1
806,557,ΑΡΡΕΝΑΛΕΞΑΝΔΡΟΣ,1
807,558,ΑΡΡΕΝΒ,1
808,561,ΑΡΣΑΚ,1
809,5184,ΑΡΣΑΛΟΥΗΣ,0
810,562,ΑΡΣΕΝ,1
811,5185,ΑΡΣΕΝΑ,0
812,563,ΑΡΣΕΝΗΣ,1
813,5186,ΑΡΣΕΝΙΑ,0
814,564,ΑΡΣΕΝΙΟΣ,1
815,5222,ΑΡΣΕΝΟΥΛΑ,0
816,565,ΑΡΣΙΛΝΤΑ,1
817,566,ΑΡΣΙΝ,1
818,5187,ΑΡΣΙΝΟΗ,0
819,5188,ΑΡΤΑ,0
820,567,ΑΡΤΑΚ,1
821,568,ΑΡΤΑΝ,1
822,569,ΑΡΤΕΜ,1
823,5189,ΑΡΤΕΜΗ,0
824,570,ΑΡΤΕΜΗΣ,1
825,5190,ΑΡΤΕΜΗΣ,0
826,5191,ΑΡΤΕΜΗΣΙ,0
827,5192,ΑΡΤΕΜΗΣΙΑ,0
828,5193,ΑΡΤΕΜΙΑ,0
829,5194,ΑΡΤΕΜΙΔΑ,0
830,571,ΑΡΤΕΜΙΟΣ,1
831,572,ΑΡΤΕΜΙΣ,1
832,5196,ΑΡΤΕΜΙΣΑΝΔΡΙΑΝΑ,0
833,5202,ΑΡΤΕΜΙΣΙ,0
834,5203,ΑΡΤΕΜΙΣΙΑ,0
835,5197,ΑΡΤΕΜΙΣΡΙΧΑΝΑ,0
836,5204,ΑΡΤΕΝΤΣΑ,0
837,573,ΑΡΤΙ,1
838,574,ΑΡΤΙΑΝ,1
839,575,ΑΡΤΙΝ,1
840,5205,ΑΡΤΙΝΕ,0
841,576,ΑΡΤΙΟΜ,1
842,577,ΑΡΤΝΤΕ,1
843,578,ΑΡΤΟΡΕΞ,1
844,579,ΑΡΤΟΥΡ,1
845,580,ΑΡΤΣΙΛ,1
846,581,ΑΡΧΑΓΓΕΛΟΣ,1
847,582,ΑΡΧΑΝ,1
848,583,ΑΡΧΕΛΑΟΣ,1
849,584,ΑΡΧΙΓΕΝΗΣ,1
850,585,ΑΡΧΙΛΑΟΣ,1
851,586,ΑΡΧΙΛΕΣ,1
852,587,ΑΡΧΙΜΗΔΗΣ,1
853,588,ΑΡΧΙΜΙΔΗΣ,1
854,589,ΑΡΧΙΠΠΟΣ,1
855,5206,ΑΡΧΟΝΤΑ,0
856,5207,ΑΡΧΟΝΤΗ,0
857,590,ΑΡΧΟΝΤΗΣ,1
858,5209,ΑΡΧΟΝΤΟΥ,0
859,591,ΑΡΧΟΝΤΟΥΛΑ,1
860,5210,ΑΡΧΟΝΤΟΥΛΑ,0
861,5211,ΑΡΧΟΝΤΩ,0
862,5212,ΑΡΧΩΝΤΑ,0
863,592,ΑΡΩΝ,1
864,5214,ΑΣΑΝΑ,0
865,5213,ΑΣΑΝΑΝΙΚΗ,0
866,5216,ΑΣΑΝΙΩ,0
867,5217,ΑΣΑΝΩ,0
868,593,ΑΣΗΜΑΚΗΣ,1
869,594,ΑΣΗΜΕΝΙΑ,1
870,5223,ΑΣΗΜΗ,0
871,5224,ΑΣΗΜΗΝΑ,0
872,595,ΑΣΗΜΗΣ,1
873,596,ΑΣΗΜΙΝΑ,1
874,597,ΑΣΗΜΟΥΛΑ,1
875,5230,ΑΣΗΜΟΥΛΑ,0
876,5231,ΑΣΗΜΩ,0
877,598,ΑΣΗΜΩΝΗΣ,1
878,599,ΑΣΗΟΤ,1
879,5232,ΑΣΙΑ,0
880,5233,ΑΣΙΕΝ,0
881,5234,ΑΣΙΜΕΛΑ,0
882,5235,ΑΣΙΜΕΝΙΑ,0
883,5236,ΑΣΙΜΗΝΑ,0
884,5237,ΑΣΙΡΙΑΝΑ,0
885,600,ΑΣΚΛΗΠΙΟΣ,1
886,601,ΑΣΛΑΝ,1
887,602,ΑΣΛΛΑΝ,1
888,5238,ΑΣΜΑΤ,0
889,5239,ΑΣΜΙΚ,0
890,603,ΑΣΜΠΙ,1
891,604,ΑΣΟΤ,1
892,5240,ΑΣΟΥΝΤΑ,0
893,605,ΑΣΠΑΣΙΑ,1
894,5242,ΑΣΠΑΣΙΑΕΥΓΕΝΙΑ,0
895,5243,ΑΣΣΑΝΙΩ,0
896,606,ΑΣΤΕΡΗΣ,1
897,607,ΑΣΤΕΡΙ,1
898,5244,ΑΣΤΕΡΙΑ,0
899,608,ΑΣΤΕΡΙΟ,1
900,610,ΑΣΤΕΡΙΟΣΚΩΣΤΑΝΤΙΝΟΣ,1
901,5245,ΑΣΤΕΡΟΠΗ,0
902,5246,ΑΣΤΕΡΩ,0
903,613,ΑΣΤΡΙΝΟΣ,1
904,614,ΑΣΤΡΙΤ,1
905,5247,ΑΣΤΡΙΤΑ,0
906,615,ΑΣΤΡΟΣ,1
907,616,ΑΣΤΥΑΝΑΞ,1
908,617,ΑΤΑ,1
909,618,ΑΤΑΝΑΣ,1
910,5248,ΑΤΑΝΑΣΚΑ,0
911,5249,ΑΤΖΙΚΕ,0
912,620,ΑΤΖΙΜ,1
913,5250,ΑΤΛΑΖΙΝΑ,0
914,5251,ΑΤΛΑΖΩ,0
915,621,ΑΤΝΑΝ,1
916,5252,ΑΤΡΕΜΗΣΙΑ,0
917,622,ΑΤΡΟΜΗΤΟΣ,1
918,5253,ΑΥΓΕΡΙΝΗ,0
919,623,ΑΥΓΕΡΙΝΟΣ,1
920,624,ΑΥΓΗ,1
921,5254,ΑΥΓΗ,0
922,625,ΑΥΓΗΤΑΣ,1
923,5255,ΑΥΓΙΤΣΑ,0
924,5256,ΑΥΓΟΥΛΑ,0
925,5257,ΑΥΓΟΥΣΤΑ,0
926,5258,ΑΥΓΟΥΣΤΙΝΑ,0
927,626,ΑΥΓΟΥΣΤΙΝΟΣ,1
928,627,ΑΥΓΟΥΣΤΟΣ,1
929,5259,ΑΥΘΕΝΤΙΑ,0
930,5260,ΑΥΡΑ,0
931,5261,ΑΥΡΗΛΙΑ,0
932,629,ΑΥΤΑΝΤΙΛ,1
933,5262,ΑΦΑΝΤΟΥΛΑ,0
934,5263,ΑΦΕΔΡΙΑ,0
935,5264,ΑΦΕΝΔΡΑ,0
936,5265,ΑΦΕΝΤΗ,0
937,5266,ΑΦΕΝΤΙΑ,0
938,5267,ΑΦΕΝΤΙΝΑ,0
939,5268,ΑΦΕΝΤΟΥΛ,0
940,5269,ΑΦΕΝΤΟΥΛΑ,0
941,630,ΑΦΕΝΤΟΥΛΗΣ,1
942,5270,ΑΦΕΝΤΡΑ,0
943,5271,ΑΦΕΡΔΙΤΑ,0
944,5272,ΑΦΕΡΝΤΙΤΑ,0
945,5273,ΑΦΕΤ,0
946,631,ΑΦΖΑΛ,1
947,5274,ΑΦΘΟΝΙΑ,0
948,5275,ΑΦΙΖΕ,0
949,5276,ΑΦΙΝΑ,0
950,5277,ΑΦΟΔΙΤΗ,0
951,632,ΑΦΟΝΙΑ,1
952,8173,ΑΦΡ,0
953,5278,ΑΦΡΑΤΗ,0
954,633,ΑΦΡΙΜ,1
955,634,ΑΦΡΟΔΙΤΗ,1
956,5280,ΑΦΡΟΤΙΔΗ,0
957,5281,ΑΦΡΟΥΛΑ,0
958,635,ΑΦΤΑΝΤΙΛ,1
959,636,ΑΧΙΛΕΑΣ,1
960,5282,ΑΧΙΛΕΙΑ,0
961,637,ΑΧΙΛΕΥΣ,1
962,5283,ΑΧΙΛΛΕΑΣ,0
963,639,ΑΧΙΛΛΕΑΣΑΛΕΞΑΝΔΡΟΣ,1
964,5284,ΑΧΙΛΛΕΙΑ,0
965,5285,ΑΧΙΛΛΕΥΣ,0
966,2977,ΑΧΙΛΛΙΟΣ,1
967,641,ΑΧΙΛΛΛΕΑΣ,1
968,642,ΑΧΙΛΛΛΕΥΣ,1
969,643,ΑΧΜΕΝΤ,1
970,5286,ΑΧΜΕΤ,0
971,6587,ΒΑ,0
972,645,ΒΑΓΑΡΣΑΚ,1
973,646,ΒΑΓΓΕΛ,1
974,647,ΒΑΓΓΕΛΑΚΗΣ,1
975,5287,ΒΑΓΓΕΛΗ,0
976,648,ΒΑΓΓΕΛΗΣ,1
977,5288,ΒΑΓΓΕΛΙ,0
978,5289,ΒΑΓΓΕΛΙΤΣΑ,0
979,5290,ΒΑΓΓΕΛΙΩ,0
980,649,ΒΑΓΓΟΥΣ,1
981,5291,ΒΑΓΙΑ,0
982,5292,ΒΑΓΙΑΝΗ,0
983,650,ΒΑΓΙΑΝΗΣ,1
984,651,ΒΑΓΚΑΝ,1
985,653,ΒΑΓΚΕΛ,1
986,654,ΒΑΖΑ,1
987,655,ΒΑΗΣ,1
988,5293,ΒΑΗΤΣΑ,0
989,656,ΒΑΙΑ,1
990,5297,ΒΑΙΑΝΗ,0
991,657,ΒΑΙΑΝΟΣ,1
992,5298,ΒΑΙΝΗ,0
993,658,ΒΑΙΟΣ,1
994,659,ΒΑΙΟΣΑΝΔΡΕΑΣ,1
995,660,ΒΑΙΟΣΟΡΕΣΤΗΣ,1
996,5299,ΒΑΙΤΣΑ,0
997,661,ΒΑΙΤΣΗΣ,1
998,5300,ΒΑΚΟΥΣΕ,0
999,662,ΒΑΚΧΤΑΝΓΚ,1
1000,664,ΒΑΛΑΝΤΙΟΣ,1
1001,5301,ΒΑΛΑΝΤΩ,0
1002,7585,ΒΑΛΑΣΙ,0
1003,668,ΒΑΛΑΣΙΟΣ,1
1004,5305,ΒΑΛΕΝΔΙΝΑ,0
1005,669,ΒΑΛΕΝΤ,1
1006,5306,ΒΑΛΕΝΤΙΝ,0
1007,670,ΒΑΛΕΝΤΙΝ,1
1008,671,ΒΑΛΕΝΤΙΝΑ,1
1009,5307,ΒΑΛΕΝΤΙΝΑ,0
1010,672,ΒΑΛΕΝΤΙΝΗ,1
1011,673,ΒΑΛΕΝΤΙΝΟΣ,1
1012,674,ΒΑΛΕΝΤΙΟΣ,1
1013,5309,ΒΑΛΕΝΤΥΝΑ,0
1014,675,ΒΑΛΕΡΙ,1
1015,5310,ΒΑΛΕΡΙΑ,0
1016,676,ΒΑΛΕΡΙΑΝ,1
1017,677,ΒΑΛΕΡΙΙ,1
1018,678,ΒΑΛΕΡΙΟΣ,1
1019,5311,ΒΑΛΙΑ,0
1020,679,ΒΑΛΙΚΟ,1
1021,680,ΒΑΛΙΚΟΣ,1
1022,5312,ΒΑΛΙΝΤΑ,0
1023,6434,ΒΑΛΚΟΒΑ,0
1024,5313,ΒΑΛΜΠΟΝΑ,0
1025,681,ΒΑΛΝΤΕΤ,1
1026,682,ΒΑΛΣΑΜΑΚΗΣ,1
1027,683,ΒΑΛΣΑΜΑΣ,1
1028,684,ΒΑΛΣΑΜΗΣ,1
1029,5314,ΒΑΛΣΑΜΙΝΑ,0
1030,5315,ΒΑΛΣΑΜΙΝΗ,0
1031,5316,ΒΑΛΣΑΜΩ,0
1032,685,ΒΑΛΤΕΡ,1
1033,686,ΒΑΛΤΡΑΟΥΤ,1
1034,5317,ΒΑΝΑ,0
1035,687,ΒΑΝΓΚΕΛ,1
1036,688,ΒΑΝΓΚΟΥΣ,1
1037,5318,ΒΑΝΕΣΑ,0
1038,5319,ΒΑΝΘΙΕ,0
1039,5320,ΒΑΝΙΑ,0
1040,689,ΒΑΝΙΑΣ,1
1041,5321,ΒΑΝΟΥΗ,0
1042,690,ΒΑΝΤΗΜ,1
1043,691,ΒΑΝΤΙΜ,1
1044,5322,ΒΑΝΤΙΟΛΑ,0
1045,5323,ΒΑΡΑΒΑΡΑ,0
1046,692,ΒΑΡΒΑΡΑ,1
1047,5325,ΒΑΡΒΑΡΑΒΕΡΑ,0
1048,693,ΒΑΡΒΟΥΝΗΣ,1
1049,5336,ΒΑΡΕΤΑ,0
1050,348,ΒΑΡΘΟΛΟΜΙ,1
1051,5337,ΒΑΡΙΑ,0
1052,695,ΒΑΡΛΑΜ,1
1053,696,ΒΑΡΝΤΑΝ,1
1054,5338,ΒΑΡΝΤΑΝΟΥΣ,0
1055,697,ΒΑΡΝΤΓΚΕΣ,1
1056,698,ΒΑΡΟΥΖΑΝ,1
1057,5339,ΒΑΡΣΑΜΕΛΗ,0
1058,699,ΒΑΡΣΑΜΗΣ,1
1059,5341,ΒΑΡΣΑΜΩ,0
1060,5342,ΒΑΡΣΟΒΙΑ,0
1061,5343,ΒΑΡΤΟΥΧΗ,0
1062,5344,ΒΑΡΤΟΥΧΙ,0
1063,5345,ΒΑΡΥΤΙΜΗ,0
1064,700,ΒΑΡΥΤΙΜΟ,1
1065,701,ΒΑΡΥΤΙΜΟΣ,1
1066,702,ΒΑΣΑΙΛΙΚΗ,1
1067,5346,ΒΑΣΙΕ,0
1068,703,ΒΑΣΙΛ,1
1069,5347,ΒΑΣΙΛΑ,0
1070,704,ΒΑΣΙΛΑΙΟΣ,1
1071,705,ΒΑΣΙΛΑΚ,1
1072,706,ΒΑΣΙΛΑΚΗ,1
1073,707,ΒΑΣΙΛΑΚΗΣ,1
1074,708,ΒΑΣΙΛΕ,1
1075,709,ΒΑΣΙΛΕΙΑ,1
1076,5349,ΒΑΣΙΛΕΙΑΣΤΕΛΛΑ,0
1077,710,ΒΑΣΙΛΕΙΟ,1
1078,5352,ΒΑΣΙΛΕΙΟΣ,0
1079,713,ΒΑΣΙΛΕΙΟΣΑΡΓΥΡΙΟΣ,1
1080,714,ΒΑΣΙΛΕΙΟΣΑΡΙΣΤΟΤΕΛΗΣ,1
1081,715,ΒΑΣΙΛΕΙΟΣΒΗΣΣΑΡΙΩΝ,1
1082,716,ΒΑΣΙΛΕΙΟΣΓΟΥΙΛΙΑΜ,1
1083,717,ΒΑΣΙΛΕΙΟΣΔΗΜΗΤΡΙΟΣ,1
1084,712,ΒΑΣΙΛΕΙΟΣΕΜΜΑΝΟΥΗΛ,1
1085,718,ΒΑΣΙΛΕΙΟΣΙΩΑΝΝΗΣ,1
1086,719,ΒΑΣΙΛΕΙΟΣΚΩΝΣΤΑΝΤΙΝ,1
1087,720,ΒΑΣΙΛΕΙΟΣΝΙΚΟΛΑΟΣ,1
1088,721,ΒΑΣΙΛΕΙΟΣΠΑΝΑΓΙΩΤΗΣ,1
1089,736,ΒΑΣΙΛΗΣ,1
